counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.619605,,,,,,,,0.619605,1,,,,,,198,WORD,"ID",33,wicked,WICKED,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,369,369,17,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.60173,,,,,,,,0.60173,1,,,,,,17,WORD,"ID",16,charge,CHARGE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,370,370,76,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.620205,,,,,,,,0.620205,1,,,,,,37,WORD,"ID",16,insult,INSULT,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,371,371,96,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.58586,,,,,,,,0.58586,1,,,,,,460,NW,"ID",33,mingar,MINGAR,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,372,372,279,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.585585,,,,,,,,0.585585,1,,,,,,372,NW,UN,16,bigent,RAMILY,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,373,373,431,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.636455,,,,,,,,0.636455,1,,,,,,237,WORD,"ID",33,poster,POSTER,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,374,374,56,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.58695,,,,,,,,0.58695,1,,,,,,435,NW,"ID",33,impurb,IMPURB,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,375,375,254,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.718925,,,,,,,,0.718925,1,,,,,,129,WORD,UN,16,stupid,MARVEL,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,376,376,188,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.70389,,,,,,,,0.70389,1,,,,,,151,WORD,UN,16,rocket,MYSTIC,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,377,377,210,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.62242,,,,,,,,0.62242,1,,,,,,223,WORD,"ID",33,kidney,KIDNEY,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,378,378,42,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.580525,,,,,,,,0.580525,1,,,,,,178,WORD,UN,16,basket,INFORM,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,379,379,237,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.70118,,,,,,,,0.70118,1,,,,,,230,WORD,"ID",33,fringe,FRINGE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,380,380,49,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.72173,,,,,,,,0.72173,1,,,,,,276,NW,"ID",16,yarmon,YARMON,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,381,381,335,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.60339,,,,,,,,0.60339,1,,,,,,394,NW,UN,16,colury,SPAQUX,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,382,382,453,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.80209,,,,,,,,0.80209,1,,,,,,470,NW,"ID",33,crudio,CRUDIO,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,383,383,289,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.63709,,,,,,,,0.63709,1,,,,,,156,WORD,UN,16,depart,CRADLE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,384,384,215,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.71903,,,,,,,,0.71903,1,,,,,,417,NW,UN,16,suidle,EAROUD,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,385,385,476,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.75237,,,,,,,,0.75237,1,,,,,,360,NW,UN,33,fainch,DESORY,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,386,386,419,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.569065,,,,,,,,0.569065,1,,,,,,119,WORD,UN,33,strain,SPIDER,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,387,387,178,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.66944,,,,,,,,0.66944,1,,,,,,479,NW,"ID",33,lobush,LOBUSH,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,388,388,298,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.618795,,,,,,,,0.618795,1,,,,,,386,NW,UN,16,gronce,ANCUST,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,389,389,445,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.618765,,,,,,,,0.618765,1,,,,,,101,WORD,UN,33,direct,WRENCH,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,390,390,160,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.718825,,,,,,,,0.718825,1,,,,,,409,NW,UN,16,tunory,ELOPIA,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,391,391,468,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.60213,,,,,,,,0.60213,1,,,,,,54,WORD,"ID",16,ramble,RAMBLE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,392,392,113,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.58567,,,,,,,,0.58567,1,,,,,,335,NW,UN,33,ghodus,DESION,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,393,393,394,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.636135,,,,,,,,0.636135,1,,,,,,275,NW,"ID",16,sleirt,SLEIRT,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,394,394,334,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.620055,,,,,,,,0.620055,1,,,,,,363,NW,UN,16,impote,BREALI,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,395,395,422,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,0.55778,,,,,,,,0.55778,0,,,,,,239,WORD,"ID",33,lumber,LUMBER,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,396,396,58,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.51715,,,,,,,,0.51715,1,,,,,,213,WORD,"ID",33,squeal,SQUEAL,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,397,397,32,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.583435,,,,,,,,0.583435,1,,,,,,391,NW,UN,16,rouncy,THELDY,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,398,398,450,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.7984,,,,,,,,0.7984,1,,,,,,383,NW,UN,16,guesco,AUNGRE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,399,399,442,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.5494,,,,,,,,0.5494,1,,,,,,416,NW,UN,16,earoud,PATHEL,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,400,400,475,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.67651,,,,,,,,0.67651,1,,,,,,157,WORD,UN,16,island,DRAGON,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,401,401,216,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.64748,,,,,,,,0.64748,1,,,,,,306,NW,UN,33,kirafe,SOUNGE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,402,402,365,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.51653,,,,,,,,0.51653,1,,,,,,5,WORD,"ID",16,plunge,PLUNGE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,403,403,64,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.587175,,,,,,,,0.587175,1,,,,,,128,WORD,UN,16,marvel,SENIOR,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,404,404,187,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.584265,,,,,,,,0.584265,1,,,,,,434,NW,"ID",33,pitrom,PITROM,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,405,405,253,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.57304,,,,,,,,0.57304,1,,,,,,142,WORD,UN,16,reason,SPRUCE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,406,406,201,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.566235,,,,,,,,0.566235,1,,,,,,140,WORD,UN,16,chrome,PRINCE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,407,407,199,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.633365,,,,,,,,0.633365,1,,,,,,122,WORD,UN,16,strike,LINGER,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,408,408,181,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.566515,,,,,,,,0.566515,1,,,,,,464,NW,"ID",33,chaite,CHAITE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,409,409,283,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.58079,,,,,,,,0.58079,1,,,,,,167,WORD,UN,16,answer,DESIGN,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,410,410,226,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.574935,,,,,,,,0.574935,1,,,,,,476,NW,"ID",33,josted,JOSTED,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,411,411,295,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.632335,,,,,,,,0.632335,1,,,,,,447,NW,"ID",33,gircue,GIRCUE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,412,412,266,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.59823,,,,,,,,0.59823,1,,,,,,131,WORD,UN,16,strong,QUENCH,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,413,413,190,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.584205,,,,,,,,0.584205,1,,,,,,23,WORD,"ID",16,wealth,WEALTH,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,414,414,82,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.532275,,,,,,,,0.532275,1,,,,,,12,WORD,"ID",16,orange,ORANGE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,415,415,71,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.744365,,,,,,,,0.744365,1,,,,,,141,WORD,UN,16,spruce,ORPHAN,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,416,416,200,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.699635,,,,,,,,0.699635,1,,,,,,379,NW,UN,16,cavory,AUTING,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,417,417,438,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.99915,,,,,,,,0.99915,1,,,,,,352,NW,UN,33,clurey,TRINGE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,418,418,411,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.750125,,,,,,,,0.750125,1,,,,,,2,WORD,"ID",16,bridge,BRIDGE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,419,419,61,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.60473,,,,,,,,0.60473,1,,,,,,194,WORD,"ID",33,absent,ABSENT,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,420,420,13,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.699015,,,,,,,,0.699015,1,,,,,,260,NW,"ID",16,unject,UNJECT,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,421,421,319,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.70214,,,,,,,,0.70214,1,,,,,,332,NW,UN,33,catrie,VANGUE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,422,422,391,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.681835,,,,,,,,0.681835,1,,,,,,244,NW,"ID",16,eatric,EATRIC,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,423,423,303,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.74514,,,,,,,,0.74514,1,,,,,,424,NW,"ID",33,praile,PRAILE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,424,424,243,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.683465,,,,,,,,0.683465,0,,,,,,284,NW,"ID",16,shaple,SHAPLE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,425,425,343,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.55657,,,,,,,,0.55657,1,,,,,,439,NW,"ID",33,limpor,LIMPOR,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,426,426,258,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.684765,,,,,,,,0.684765,1,,,,,,31,WORD,"ID",16,weapon,WEAPON,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,427,427,90,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.634,,,,,,,,0.634,1,,,,,,56,WORD,"ID",16,ambush,AMBUSH,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,428,428,115,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.68312,,,,,,,,0.68312,1,,,,,,181,WORD,"ID",33,glance,GLANCE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,429,429,0,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.68659,,,,,,,,0.68659,1,,,,,,314,NW,UN,33,laston,SPRINE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,430,430,373,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.58237,,,,,,,,0.58237,1,,,,,,463,NW,"ID",33,kispel,KISPEL,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,431,431,282,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.59314,,,,,,,,0.59314,1,,,,,,267,NW,"ID",16,pasink,PASINK,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,432,432,326,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.780745,,,,,,,,0.780745,1,,,,,,46,WORD,"ID",16,single,SINGLE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,433,433,105,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.617255,,,,,,,,0.617255,1,,,,,,235,WORD,"ID",33,grumpy,GRUMPY,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,434,434,54,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.56681,,,,,,,,0.56681,1,,,,,,72,WORD,UN,33,source,BRIGHT,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,435,435,131,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.640355,,,,,,,,0.640355,1,,,,,,204,WORD,"ID",33,burden,BURDEN,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,436,436,23,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.687955,,,,,,,,0.687955,1,,,,,,291,NW,"ID",16,pretch,PRETCH,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,437,437,350,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.492165,,,,,,,,0.492165,1,,,,,,288,NW,"ID",16,yaceup,YACEUP,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,438,438,347,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.538615,,,,,,,,0.538615,1,,,,,,67,WORD,UN,33,fumble,POLICY,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,439,439,126,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.605085,,,,,,,,0.605085,1,,,,,,145,WORD,UN,16,couple,PARISH,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,440,440,204,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.509995,,,,,,,,0.509995,1,,,,,,81,WORD,UN,33,stigma,FRIEND,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,441,441,140,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.516875,,,,,,,,0.516875,1,,,,,,448,NW,"ID",33,sadent,SADENT,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,442,442,267,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.566635,,,,,,,,0.566635,1,,,,,,3,WORD,"ID",16,knight,KNIGHT,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,443,443,62,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.52148,,,,,,,,0.52148,1,,,,,,302,NW,UN,33,fiream,MILUER,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,444,444,361,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.50167,,,,,,,,0.50167,1,,,,,,34,WORD,"ID",16,jungle,JUNGLE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,445,445,93,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.494595,,,,,,,,0.494595,1,,,,,,20,WORD,"ID",16,breast,BREAST,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,446,446,79,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.739895,,,,,,,,0.739895,1,,,,,,368,NW,UN,16,wronch,HORNAL,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,447,447,427,1,,
