counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.57317,,,,,,,,0.57317,1,,,,,,211,WORD,UN,16,verify,INFECT,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,366,366,210,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.516775,,,,,,,,0.516775,1,,,,,,134,WORD,UN,33,import,STAPLE,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,367,367,133,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.60005,,,,,,,,0.60005,1,,,,,,462,NW,UN,16,kispel,ABSULT,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,368,368,461,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.583985,,,,,,,,0.583985,1,,,,,,131,WORD,UN,33,strong,QUENCH,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,369,369,130,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.53442,,,,,,,,0.53442,1,,,,,,67,WORD,"ID",16,policy,POLICY,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,370,370,66,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.533335,,,,,,,,0.533335,1,,,,,,97,WORD,"ID",16,client,CLIENT,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,371,371,96,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.633585,,,,,,,,0.633585,1,,,,,,473,NW,UN,16,hablin,CRIBLE,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,372,372,472,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.55016,,,,,,,,0.55016,0,,,,,,189,WORD,UN,16,backup,CENSOR,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,373,373,188,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.565535,,,,,,,,0.565535,1,,,,,,361,NW,UN,33,tireau,PAUCHE,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,374,374,360,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.550675,,,,,,,,0.550675,1,,,,,,198,WORD,UN,16,invoke,WICKED,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,375,375,197,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.604825,,,,,,,,0.604825,1,,,,,,77,WORD,"ID",16,racket,RACKET,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,376,376,76,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.750985,,,,,,,,0.750985,1,,,,,,13,WORD,"ID",33,strive,STRIVE,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,377,377,12,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.549975,,,,,,,,0.549975,1,,,,,,224,WORD,UN,16,vulgar,PERIOD,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,378,378,223,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.5458,,,,,,,,0.5458,1,,,,,,364,NW,UN,33,guairt,IMPOTE,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,379,379,363,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.533235,,,,,,,,0.533235,1,,,,,,138,WORD,UN,33,staple,MELODY,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,380,380,137,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.534585,,,,,,,,0.534585,1,,,,,,365,NW,UN,33,toshel,GUAIRT,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,381,381,364,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.652655,,,,,,,,0.652655,1,,,,,,306,NW,"ID",16,sounge,SOUNGE,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,382,382,305,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.608205,,,,,,,,0.608205,1,,,,,,358,NW,"ID",16,fleack,FLEACK,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,383,383,357,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.53387,,,,,,,,0.53387,1,,,,,,177,WORD,UN,33,inform,ADVENT,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,384,384,176,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.56572,,,,,,,,0.56572,1,,,,,,9,WORD,"ID",33,hustle,HUSTLE,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,385,385,8,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.48335,,,,,,,,0.48335,1,,,,,,182,WORD,UN,16,basket,WINTER,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,386,386,181,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.485815,,,,,,,,0.485815,1,,,,,,130,WORD,UN,33,quench,STUPID,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,387,387,129,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.61816,,,,,,,,0.61816,1,,,,,,132,WORD,UN,33,bleach,STRONG,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,388,388,131,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,1.33576,,,,,,,,1.33576,1,,,,,,7,WORD,"ID",33,anchor,ANCHOR,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,389,389,6,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.86687,,,,,,,,0.86687,1,,,,,,414,NW,UN,33,higsta,SERBOL,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,390,390,413,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.50007,,,,,,,,0.50007,0,,,,,,139,WORD,UN,33,prince,DEBRIS,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,391,391,138,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.54978,,,,,,,,0.54978,1,,,,,,286,NW,"ID",33,reldon,RELDON,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,392,392,285,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.55439,,,,,,,,0.55439,1,,,,,,279,NW,"ID",33,celond,CELOND,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,393,393,278,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.61559,,,,,,,,0.61559,1,,,,,,71,WORD,"ID",16,garden,GARDEN,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,394,394,70,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.468125,,,,,,,,0.468125,1,,,,,,91,WORD,"ID",16,expand,EXPAND,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,395,395,90,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.533655,,,,,,,,0.533655,1,,,,,,22,WORD,"ID",33,jockey,JOCKEY,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,396,396,21,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.491845,,,,,,,,0.491845,1,,,,,,36,WORD,"ID",33,vanish,VANISH,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,397,397,35,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.47174,,,,,,,,0.47174,1,,,,,,41,WORD,"ID",33,spring,SPRING,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,398,398,40,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,,0,,,,,,,,,0.47174,-1,,,,,,327,NW,"ID",16,plenac,PLENAC,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,399,399,326,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,,0,,,,,,,,,0.47174,-1,,,,,,472,NW,UN,16,crible,CIGNEY,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,400,400,471,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.483535,,,,,,,,0.483535,1,,,,,,47,WORD,"ID",33,income,INCOME,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,401,401,46,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.65821,,,,,,,,0.65821,0,,,,,,43,WORD,"ID",33,tongue,TONGUE,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,402,402,42,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.551845,,,,,,,,0.551845,1,,,,,,463,NW,UN,16,bafent,KISPEL,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,403,403,462,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.49315,,,,,,,,0.49315,1,,,,,,44,WORD,"ID",33,danger,DANGER,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,404,404,43,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.6872,,,,,,,,0.6872,1,,,,,,357,NW,"ID",16,derain,DERAIN,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,405,405,356,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.48949,,,,,,,,0.48949,1,,,,,,37,WORD,"ID",33,insult,INSULT,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,406,406,36,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.584245,,,,,,,,0.584245,1,,,,,,476,NW,UN,16,photie,JOSTED,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,407,407,475,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.55133,,,,,,,,0.55133,1,,,,,,371,NW,UN,33,ramily,GEILOY,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,408,408,370,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.53489,,,,,,,,0.53489,1,,,,,,430,NW,UN,16,funtle,CAROEY,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,409,409,429,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.498655,,,,,,,,0.498655,1,,,,,,88,WORD,"ID",16,hunger,HUNGER,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,410,410,87,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.94677,,,,,,,,0.94677,1,,,,,,425,NW,UN,16,schind,FRUDGE,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,411,411,424,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.636695,,,,,,,,0.636695,1,,,,,,137,WORD,UN,33,melody,FINGER,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,412,412,136,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.856155,,,,,,,,0.856155,1,,,,,,61,WORD,"ID",16,ponder,PONDER,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,413,413,60,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.622825,,,,,,,,0.622825,1,,,,,,96,WORD,"ID",16,ignore,IGNORE,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,414,414,95,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.499775,,,,,,,,0.499775,1,,,,,,238,WORD,UN,16,grumpy,FLOWER,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,415,415,237,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.639695,,,,,,,,0.639695,1,,,,,,144,WORD,UN,33,parish,SPONGE,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,416,416,143,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.492905,,,,,,,,0.492905,1,,,,,,194,WORD,UN,16,resign,ABSENT,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,417,417,193,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.509395,,,,,,,,0.509395,1,,,,,,312,NW,"ID",16,nerawl,NERAWL,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,418,418,311,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.672825,,,,,,,,0.672825,1,,,,,,305,NW,"ID",16,forgle,FORGLE,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,419,419,304,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.700905,,,,,,,,0.700905,1,,,,,,181,WORD,UN,16,winter,GLANCE,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,420,420,180,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.74401,,,,,,,,0.74401,1,,,,,,295,NW,"ID",33,gleath,GLEATH,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,421,421,294,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.599865,,,,,,,,0.599865,1,,,,,,233,WORD,UN,16,clumsy,NATURE,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,422,422,232,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.55126,,,,,,,,0.55126,1,,,,,,387,NW,UN,33,cragin,GRONCE,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,423,423,386,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.566115,,,,,,,,0.566115,1,,,,,,121,WORD,UN,33,linger,THRIVE,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,424,424,120,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.48416,,,,,,,,0.48416,1,,,,,,417,NW,UN,33,suidle,EAROUD,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,425,425,416,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.723335,,,,,,,,0.723335,1,,,,,,319,NW,"ID",16,zomber,ZOMBER,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,426,426,318,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.65227,,,,,,,,0.65227,1,,,,,,214,WORD,UN,16,phobia,INTAKE,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,427,427,213,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.58363,,,,,,,,0.58363,1,,,,,,265,NW,"ID",33,distar,DISTAR,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,428,428,264,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.686845,,,,,,,,0.686845,1,,,,,,199,WORD,UN,16,beacon,INVOKE,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,429,429,198,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.53328,,,,,,,,0.53328,1,,,,,,154,WORD,UN,33,lizard,AUTHOR,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,430,430,153,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.51505,,,,,,,,0.51505,1,,,,,,469,NW,UN,16,crudio,PADIFS,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,431,431,468,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.68897,,,,,,,,0.68897,1,,,,,,455,NW,UN,16,broget,TONDLE,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,432,432,454,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.69344,,,,,,,,0.69344,1,,,,,,18,WORD,"ID",33,humble,HUMBLE,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,433,433,17,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.491475,,,,,,,,0.491475,1,,,,,,112,WORD,"ID",16,breath,BREATH,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,434,434,111,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.506955,,,,,,,,0.506955,1,,,,,,422,NW,UN,16,streld,ALCOUD,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,435,435,421,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.549775,,,,,,,,0.549775,1,,,,,,344,NW,"ID",16,scrily,SCRILY,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,436,436,343,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.539385,,,,,,,,0.539385,1,,,,,,231,WORD,UN,16,mother,EXPORT,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,437,437,230,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.548955,,,,,,,,0.548955,1,,,,,,1,WORD,"ID",33,fright,FRIGHT,m,,,,,,-0.696680038,0.11254839,0,0,0,,0,438,438,0,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.449335,,,,,,,,0.449335,1,,,,,,406,NW,UN,33,suiver,NOUPLY,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,439,439,405,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.487585,,,,,,,,0.487585,1,,,,,,427,NW,UN,16,tandly,SCHIND,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,440,440,426,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.456545,,,,,,,,0.456545,1,,,,,,409,NW,UN,33,tunory,ELOPIA,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,441,441,408,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.49018,,,,,,,,0.49018,1,,,,,,254,NW,"ID",33,varosh,VAROSH,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,442,442,253,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.443065,,,,,,,,0.443065,1,,,,,,275,NW,"ID",33,sleirt,SLEIRT,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,443,443,274,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.521425,,,,,,,,0.521425,1,,,,,,389,NW,UN,33,hatrus,WITMER,z,,,,,,-0.696680038,0.11254839,0,0,0,,0,444,444,388,1,
