counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.00277,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,1.00277,,,,,,0.066467289,-0.479062841,0,0,0,,0,374,374,395,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.592415,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,0.592415,,,,,,0.066467289,-0.479062841,0,0,0,,0,375,375,129,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.815135,1,,,,,,264,NW,UN,16,distar,VACKEL,z,0.815135,,,,,,0.066467289,-0.479062841,0,0,0,,0,376,376,443,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.664435,1,,,,,,211,WORD,UN,33,verify,INFECT,m,0.664435,,,,,,0.066467289,-0.479062841,0,0,0,,0,377,377,150,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.626395,1,,,,,,469,NW,UN,33,crudio,PADIFS,z,0.626395,,,,,,0.066467289,-0.479062841,0,0,0,,0,378,378,408,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.802405,1,,,,,,387,NW,"ID",16,gronce,GRONCE,z,0.802405,,,,,,0.066467289,-0.479062841,0,0,0,,0,379,379,326,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.61402,1,,,,,,180,WORD,"ID",16,silent,SILENT,m,0.61402,,,,,,0.066467289,-0.479062841,0,0,0,,0,380,380,119,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.04323,1,,,,,,284,NW,UN,16,prudge,SHAPLE,z,1.04323,,,,,,0.066467289,-0.479062841,0,0,0,,0,381,381,463,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.68145,1,,,,,,381,NW,"ID",16,huniek,HUNIEK,z,0.68145,,,,,,0.066467289,-0.479062841,0,0,0,,0,382,382,320,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.63692,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,0.63692,,,,,,0.066467289,-0.479062841,0,0,0,,0,383,383,154,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.735505,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,0.735505,,,,,,0.066467289,-0.479062841,0,0,0,,0,384,384,52,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.600345,1,,,,,,44,WORD,UN,16,clergy,DANGER,m,0.600345,,,,,,0.066467289,-0.479062841,0,0,0,,0,385,385,223,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.68683,1,,,,,,243,NW,UN,16,eatric,MUSIED,z,0.68683,,,,,,0.066467289,-0.479062841,0,0,0,,0,386,386,422,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.98358,1,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,0.98358,,,,,,0.066467289,-0.479062841,0,0,0,,0,387,387,287,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.232415,1,,,,,,297,NW,UN,16,piergy,FERTIC,z,1.232415,,,,,,0.066467289,-0.479062841,0,0,0,,0,388,388,476,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.83222,1,,,,,,13,WORD,UN,16,almost,STRIVE,m,0.83222,,,,,,0.066467289,-0.479062841,0,0,0,,0,389,389,192,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.800355,1,,,,,,332,NW,"ID",33,vangue,VANGUE,z,0.800355,,,,,,0.066467289,-0.479062841,0,0,0,,0,390,390,271,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.895625,1,,,,,,473,NW,UN,33,hablin,CRIBLE,z,0.895625,,,,,,0.066467289,-0.479062841,0,0,0,,0,391,391,412,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.81512,1,,,,,,124,WORD,"ID",16,blouse,BLOUSE,m,0.81512,,,,,,0.066467289,-0.479062841,0,0,0,,0,392,392,63,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.58209,1,,,,,,478,NW,UN,33,pebric,ACRISE,z,0.58209,,,,,,0.066467289,-0.479062841,0,0,0,,0,393,393,417,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.693475,1,,,,,,321,NW,"ID",33,miator,MIATOR,z,0.693475,,,,,,0.066467289,-0.479062841,0,0,0,,0,394,394,260,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.56717,1,,,,,,351,NW,"ID",33,tiesch,TIESCH,z,0.56717,,,,,,0.066467289,-0.479062841,0,0,0,,0,395,395,290,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.582535,1,,,,,,14,WORD,UN,16,orange,ALMOST,m,0.582535,,,,,,0.066467289,-0.479062841,0,0,0,,0,396,396,193,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.66029,1,,,,,,145,WORD,"ID",16,parish,PARISH,m,0.66029,,,,,,0.066467289,-0.479062841,0,0,0,,0,397,397,84,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.514765,1,,,,,,17,WORD,UN,16,humble,CHARGE,m,0.514765,,,,,,0.066467289,-0.479062841,0,0,0,,0,398,398,196,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.77535,1,,,,,,288,NW,UN,16,starby,YACEUP,z,0.77535,,,,,,0.066467289,-0.479062841,0,0,0,,0,399,399,467,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.559075,1,,,,,,146,WORD,"ID",16,couple,COUPLE,m,0.559075,,,,,,0.066467289,-0.479062841,0,0,0,,0,400,400,85,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.591995,1,,,,,,406,NW,"ID",16,nouply,NOUPLY,z,0.591995,,,,,,0.066467289,-0.479062841,0,0,0,,0,401,401,345,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.570035,1,,,,,,9,WORD,UN,16,bridge,HUSTLE,m,0.570035,,,,,,0.066467289,-0.479062841,0,0,0,,0,402,402,188,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.608905,1,,,,,,103,WORD,"ID",33,bounce,BOUNCE,m,0.608905,,,,,,0.066467289,-0.479062841,0,0,0,,0,403,403,42,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.66877,1,,,,,,109,WORD,"ID",33,wonder,WONDER,m,0.66877,,,,,,0.066467289,-0.479062841,0,0,0,,0,404,404,48,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.68241,1,,,,,,380,NW,"ID",16,cavory,CAVORY,z,0.68241,,,,,,0.066467289,-0.479062841,0,0,0,,0,405,405,319,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.770415,1,,,,,,372,NW,"ID",16,ramily,RAMILY,z,0.770415,,,,,,0.066467289,-0.479062841,0,0,0,,0,406,406,311,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.62744,1,,,,,,289,NW,UN,16,splino,STARBY,z,0.62744,,,,,,0.066467289,-0.479062841,0,0,0,,0,407,407,468,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.609765,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,0.609765,,,,,,0.066467289,-0.479062841,0,0,0,,0,408,408,261,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.684965,1,,,,,,67,WORD,"ID",33,policy,POLICY,m,0.684965,,,,,,0.066467289,-0.479062841,0,0,0,,0,409,409,6,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.656775,1,,,,,,199,WORD,UN,33,plague,INVOKE,m,0.656775,,,,,,0.066467289,-0.479062841,0,0,0,,0,410,410,138,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.651215,1,,,,,,45,WORD,UN,16,single,CLERGY,m,0.651215,,,,,,0.066467289,-0.479062841,0,0,0,,0,411,411,224,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.58643,1,,,,,,209,WORD,UN,33,monkey,SEARCH,m,0.58643,,,,,,0.066467289,-0.479062841,0,0,0,,0,412,412,148,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.550475,1,,,,,,240,WORD,UN,33,seldom,FOREST,m,0.550475,,,,,,0.066467289,-0.479062841,0,0,0,,0,413,413,179,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.65108,1,,,,,,333,NW,"ID",33,catrie,CATRIE,z,0.65108,,,,,,0.066467289,-0.479062841,0,0,0,,0,414,414,272,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.584915,1,,,,,,287,NW,UN,16,yaceup,NYMBEL,z,0.584915,,,,,,0.066467289,-0.479062841,0,0,0,,0,415,415,466,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.937845,1,,,,,,361,NW,"ID",16,pauche,PAUCHE,z,0.937845,,,,,,0.066467289,-0.479062841,0,0,0,,0,416,416,300,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.95267,1,,,,,,328,NW,"ID",33,broake,BROAKE,z,0.95267,,,,,,0.066467289,-0.479062841,0,0,0,,0,417,417,267,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.71629,1,,,,,,50,WORD,UN,16,hungry,SNATCH,m,0.71629,,,,,,0.066467289,-0.479062841,0,0,0,,0,418,418,229,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.860245,1,,,,,,397,NW,"ID",16,camble,CAMBLE,z,0.860245,,,,,,0.066467289,-0.479062841,0,0,0,,0,419,419,336,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.859245,1,,,,,,305,NW,"ID",33,forgle,FORGLE,z,0.859245,,,,,,0.066467289,-0.479062841,0,0,0,,0,420,420,244,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.683005,1,,,,,,167,WORD,"ID",16,design,DESIGN,m,0.683005,,,,,,0.066467289,-0.479062841,0,0,0,,0,421,421,106,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.648215,1,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,0.648215,,,,,,0.066467289,-0.479062841,0,0,0,,0,422,422,8,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.645375,1,,,,,,5,WORD,UN,16,bundle,PLUNGE,m,0.645375,,,,,,0.066467289,-0.479062841,0,0,0,,0,423,423,184,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.564265,1,,,,,,15,WORD,UN,16,faucet,AMOUNT,m,0.564265,,,,,,0.066467289,-0.479062841,0,0,0,,0,424,424,194,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.65742,1,,,,,,53,WORD,UN,16,ramble,POLICE,m,0.65742,,,,,,0.066467289,-0.479062841,0,0,0,,0,425,425,232,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.54783,1,,,,,,150,WORD,"ID",16,random,RANDOM,m,0.54783,,,,,,0.066467289,-0.479062841,0,0,0,,0,426,426,89,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.768415,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,0.768415,,,,,,0.066467289,-0.479062841,0,0,0,,0,427,427,281,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.600155,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,0.600155,,,,,,0.066467289,-0.479062841,0,0,0,,0,428,428,34,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.644495,1,,,,,,276,NW,UN,16,petain,YARMON,z,0.644495,,,,,,0.066467289,-0.479062841,0,0,0,,0,429,429,455,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.66725,1,,,,,,402,NW,"ID",16,syntic,SYNTIC,z,0.66725,,,,,,0.066467289,-0.479062841,0,0,0,,0,430,430,341,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.57631,1,,,,,,114,WORD,"ID",33,placid,PLACID,m,0.57631,,,,,,0.066467289,-0.479062841,0,0,0,,0,431,431,53,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.571915,1,,,,,,267,NW,UN,16,packes,PASINK,z,0.571915,,,,,,0.066467289,-0.479062841,0,0,0,,0,432,432,446,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.94769,1,,,,,,218,WORD,UN,33,bucket,SHRINK,m,0.94769,,,,,,0.066467289,-0.479062841,0,0,0,,0,433,433,157,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.64092,1,,,,,,263,NW,UN,16,vackel,DOLICA,z,0.64092,,,,,,0.066467289,-0.479062841,0,0,0,,0,434,434,442,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.642725,1,,,,,,323,NW,"ID",33,rosail,ROSAIL,z,0.642725,,,,,,0.066467289,-0.479062841,0,0,0,,0,435,435,262,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.54354,1,,,,,,35,WORD,UN,16,vanish,SOCKET,m,0.54354,,,,,,0.066467289,-0.479062841,0,0,0,,0,436,436,214,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.82279,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,0.82279,,,,,,0.066467289,-0.479062841,0,0,0,,0,437,437,124,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.592225,1,,,,,,356,NW,"ID",33,othnis,OTHNIS,z,0.592225,,,,,,0.066467289,-0.479062841,0,0,0,,0,438,438,295,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.62568,1,,,,,,32,WORD,UN,16,scream,BUCKLE,m,0.62568,,,,,,0.066467289,-0.479062841,0,0,0,,0,439,439,211,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.76739,1,,,,,,390,NW,"ID",16,hatrus,HATRUS,z,0.76739,,,,,,0.066467289,-0.479062841,0,0,0,,0,440,440,329,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.183445,1,,,,,,422,NW,UN,33,streld,ALCOUD,z,1.183445,,,,,,0.066467289,-0.479062841,0,0,0,,0,441,441,361,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.82212,1,,,,,,437,NW,UN,33,baitch,SNAPEL,z,0.82212,,,,,,0.066467289,-0.479062841,0,0,0,,0,442,442,376,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.70277,1,,,,,,467,NW,UN,33,wictor,GORBIE,z,0.70277,,,,,,0.066467289,-0.479062841,0,0,0,,0,443,443,406,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.88367,1,,,,,,1,WORD,UN,16,ethnic,FRIGHT,m,0.88367,,,,,,0.066467289,-0.479062841,0,0,0,,0,444,444,180,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.660205,1,,,,,,373,NW,"ID",16,bigent,BIGENT,z,0.660205,,,,,,0.066467289,-0.479062841,0,0,0,,0,445,445,312,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.56613,1,,,,,,152,WORD,"ID",16,rocket,ROCKET,m,0.56613,,,,,,0.066467289,-0.479062841,0,0,0,,0,446,446,91,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.56695,1,,,,,,91,WORD,"ID",33,expand,EXPAND,m,0.56695,,,,,,0.066467289,-0.479062841,0,0,0,,0,447,447,30,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.819755,1,,,,,,265,NW,UN,16,varmit,DISTAR,z,0.819755,,,,,,0.066467289,-0.479062841,0,0,0,,0,448,448,444,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.691735,1,,,,,,366,NW,"ID",16,toshel,TOSHEL,z,0.691735,,,,,,0.066467289,-0.479062841,0,0,0,,0,449,449,305,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.648745,1,,,,,,396,NW,"ID",16,flengy,FLENGY,z,0.648745,,,,,,0.066467289,-0.479062841,0,0,0,,0,450,450,335,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.637425,1,,,,,,230,WORD,UN,33,mother,FRINGE,m,0.637425,,,,,,0.066467289,-0.479062841,0,0,0,,0,451,451,169,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.582135,1,,,,,,414,NW,"ID",16,serbol,SERBOL,z,0.582135,,,,,,0.066467289,-0.479062841,0,0,0,,0,452,452,353,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.459065,1,,,,,,154,WORD,"ID",16,author,AUTHOR,m,0.459065,,,,,,0.066467289,-0.479062841,0,0,0,,0,453,453,93,1
