counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.837,,,,,,,,0.837,1,,,,,,402,NW,UN,16,bruats,SYNTIC,z,,,,,,0.024509804,0.35130719,0,0,0,,0,374,374,461,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.837,-1,,,,,,241,NW,"ID",16,smenco,SMENCO,z,,,,,,0.024509804,0.35130719,0,0,0,,0,375,375,300,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.837,-1,,,,,,192,WORD,"ID",33,plague,PLAGUE,m,,,,,,0.024509804,0.35130719,0,0,0,,0,376,376,11,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.837,-1,,,,,,406,NW,UN,16,suiver,NOUPLY,z,,,,,,0.024509804,0.35130719,0,0,0,,0,377,377,465,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.649,,,,,,,,1.649,1,,,,,,470,NW,"ID",33,crudio,CRUDIO,z,,,,,,0.024509804,0.35130719,0,0,0,,0,378,378,289,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.678,,,,,,,,0.678,1,,,,,,405,NW,UN,16,nouply,FLUMNI,z,,,,,,0.024509804,0.35130719,0,0,0,,0,379,379,464,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.549,,,,,,,,0.549,1,,,,,,257,NW,"ID",16,veniod,VENIOD,z,,,,,,0.024509804,0.35130719,0,0,0,,0,380,380,316,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.651,,,,,,,,0.651,1,,,,,,329,NW,UN,33,kensom,YARIKE,z,,,,,,0.024509804,0.35130719,0,0,0,,0,381,381,388,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.651,-1,,,,,,1,WORD,"ID",16,fright,FRIGHT,m,,,,,,0.024509804,0.35130719,0,0,0,,0,382,382,60,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.651,-1,,,,,,377,NW,UN,16,shrile,INJORE,z,,,,,,0.024509804,0.35130719,0,0,0,,0,383,383,436,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.651,-1,,,,,,32,WORD,"ID",16,buckle,BUCKLE,m,,,,,,0.024509804,0.35130719,0,0,0,,0,384,384,91,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.651,-1,,,,,,136,WORD,UN,16,finger,BLEACH,m,,,,,,0.024509804,0.35130719,0,0,0,,0,385,385,195,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.584,,,,,,,,0.584,1,,,,,,330,NW,UN,33,gilfew,KENSOM,z,,,,,,0.024509804,0.35130719,0,0,0,,0,386,386,389,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.603,,,,,,,,0.603,1,,,,,,278,NW,"ID",16,unighs,UNIGHS,z,,,,,,0.024509804,0.35130719,0,0,0,,0,387,387,337,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.706,,,,,,,,0.706,1,,,,,,370,NW,UN,16,geiloy,SLEACT,z,,,,,,0.024509804,0.35130719,0,0,0,,0,388,388,429,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.663,,,,,,,,0.663,1,,,,,,99,WORD,UN,33,carbon,FLUENT,m,,,,,,0.024509804,0.35130719,0,0,0,,0,389,389,158,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.663,-1,,,,,,57,WORD,"ID",16,change,CHANGE,m,,,,,,0.024509804,0.35130719,0,0,0,,0,390,390,116,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.794,,,,,,,,0.794,1,,,,,,69,WORD,UN,33,square,PLENTY,m,,,,,,0.024509804,0.35130719,0,0,0,,0,391,391,128,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.852,,,,,,,,0.852,1,,,,,,319,NW,UN,33,jockal,ZOMBER,z,,,,,,0.024509804,0.35130719,0,0,0,,0,392,392,378,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.781,,,,,,,,0.781,1,,,,,,283,NW,"ID",16,veralf,VERALF,z,,,,,,0.024509804,0.35130719,0,0,0,,0,393,393,342,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.215,,,,,,,,1.215,1,,,,,,263,NW,"ID",16,dolica,DOLICA,z,,,,,,0.024509804,0.35130719,0,0,0,,0,394,394,322,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.581,,,,,,,,0.581,1,,,,,,415,NW,UN,16,pathel,HIGSTA,z,,,,,,0.024509804,0.35130719,0,0,0,,0,395,395,474,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.771,,,,,,,,0.771,1,,,,,,227,WORD,"ID",33,seldom,SELDOM,m,,,,,,0.024509804,0.35130719,0,0,0,,0,396,396,46,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.056,,,,,,,,1.056,1,,,,,,221,WORD,"ID",33,mascot,MASCOT,m,,,,,,0.024509804,0.35130719,0,0,0,,0,397,397,40,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.805,,,,,,,,0.805,1,,,,,,271,NW,"ID",16,aubrid,AUBRID,z,,,,,,0.024509804,0.35130719,0,0,0,,0,398,398,330,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.688,,,,,,,,0.688,1,,,,,,208,WORD,"ID",33,hockey,HOCKEY,m,,,,,,0.024509804,0.35130719,0,0,0,,0,399,399,27,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.92,,,,,,,,1.92,1,,,,,,119,WORD,UN,33,strain,SPIDER,m,,,,,,0.024509804,0.35130719,0,0,0,,0,400,400,178,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.954,,,,,,,,0.954,1,,,,,,416,NW,UN,16,earoud,PATHEL,z,,,,,,0.024509804,0.35130719,0,0,0,,0,401,401,475,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.404,,,,,,,,1.404,1,,,,,,293,NW,"ID",16,swance,SWANCE,z,,,,,,0.024509804,0.35130719,0,0,0,,0,402,402,352,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.753,,,,,,,,0.753,1,,,,,,235,WORD,"ID",33,grumpy,GRUMPY,m,,,,,,0.024509804,0.35130719,0,0,0,,0,403,403,54,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.753,-1,,,,,,380,NW,UN,16,huniek,CAVORY,z,,,,,,0.024509804,0.35130719,0,0,0,,0,404,404,439,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.802,,,,,,,,0.802,1,,,,,,424,NW,"ID",33,praile,PRAILE,z,,,,,,0.024509804,0.35130719,0,0,0,,0,405,405,243,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.621,,,,,,,,0.621,0,,,,,,231,WORD,"ID",33,export,EXPORT,m,,,,,,0.024509804,0.35130719,0,0,0,,0,406,406,50,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.621,,,,,,,,0.621,1,,,,,,48,WORD,"ID",16,walnut,WALNUT,m,,,,,,0.024509804,0.35130719,0,0,0,,0,407,407,107,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.668,,,,,,,,0.668,1,,,,,,133,WORD,UN,16,staple,CHROME,m,,,,,,0.024509804,0.35130719,0,0,0,,0,408,408,192,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.721,,,,,,,,0.721,1,,,,,,468,NW,"ID",33,wictor,WICTOR,z,,,,,,0.024509804,0.35130719,0,0,0,,0,409,409,287,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.519,,,,,,,,1.519,1,,,,,,220,WORD,"ID",33,voyage,VOYAGE,m,,,,,,0.024509804,0.35130719,0,0,0,,0,410,410,39,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.839,,,,,,,,1.839,1,,,,,,346,NW,UN,33,kerift,SAUDIC,z,,,,,,0.024509804,0.35130719,0,0,0,,0,411,411,405,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.204,,,,,,,,1.204,1,,,,,,202,WORD,"ID",33,factor,FACTOR,m,,,,,,0.024509804,0.35130719,0,0,0,,0,412,412,21,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.69,,,,,,,,0.69,1,,,,,,439,NW,"ID",33,limpor,LIMPOR,z,,,,,,0.024509804,0.35130719,0,0,0,,0,413,413,258,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.69,-1,,,,,,432,NW,"ID",33,lunker,LUNKER,z,,,,,,0.024509804,0.35130719,0,0,0,,0,414,414,251,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.69,-1,,,,,,246,NW,"ID",16,piaton,PIATON,z,,,,,,0.024509804,0.35130719,0,0,0,,0,415,415,305,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.69,-1,,,,,,143,WORD,UN,16,sponge,REASON,m,,,,,,0.024509804,0.35130719,0,0,0,,0,416,416,202,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.01,,,,,,,,1.01,1,,,,,,120,WORD,UN,33,ponder,STRAIN,m,,,,,,0.024509804,0.35130719,0,0,0,,0,417,417,179,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.619,,,,,,,,0.619,1,,,,,,431,NW,"ID",33,chrums,CHRUMS,z,,,,,,0.024509804,0.35130719,0,0,0,,0,418,418,250,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.535,,,,,,,,0.535,1,,,,,,354,NW,UN,33,zingly,VIRLEX,z,,,,,,0.024509804,0.35130719,0,0,0,,0,419,419,413,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.488,,,,,,,,0.488,1,,,,,,222,WORD,"ID",33,hinder,HINDER,m,,,,,,0.024509804,0.35130719,0,0,0,,0,420,420,41,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.532,,,,,,,,0.532,1,,,,,,422,NW,"ID",33,alcoud,ALCOUD,z,,,,,,0.024509804,0.35130719,0,0,0,,0,421,421,241,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.448,,,,,,,,0.448,1,,,,,,400,NW,UN,16,mustil,WEAROX,z,,,,,,0.024509804,0.35130719,0,0,0,,0,422,422,459,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.65,,,,,,,,0.65,1,,,,,,216,WORD,"ID",33,behalf,BEHALF,m,,,,,,0.024509804,0.35130719,0,0,0,,0,423,423,35,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.039,,,,,,,,1.039,1,,,,,,19,WORD,"ID",16,patron,PATRON,m,,,,,,0.024509804,0.35130719,0,0,0,,0,424,424,78,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.639,,,,,,,,0.639,1,,,,,,251,NW,"ID",16,lupict,LUPICT,z,,,,,,0.024509804,0.35130719,0,0,0,,0,425,425,310,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.551,,,,,,,,0.551,1,,,,,,161,WORD,UN,16,candle,PASTOR,m,,,,,,0.024509804,0.35130719,0,0,0,,0,426,426,220,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.751,,,,,,,,0.751,1,,,,,,280,NW,"ID",16,curbol,CURBOL,z,,,,,,0.024509804,0.35130719,0,0,0,,0,427,427,339,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.556,,,,,,,,0.556,1,,,,,,412,NW,UN,16,equats,JILUER,z,,,,,,0.024509804,0.35130719,0,0,0,,0,428,428,471,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.501,,,,,,,,0.501,1,,,,,,140,WORD,UN,16,chrome,PRINCE,m,,,,,,0.024509804,0.35130719,0,0,0,,0,429,429,199,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.587,,,,,,,,0.587,1,,,,,,28,WORD,"ID",16,comedy,COMEDY,m,,,,,,0.024509804,0.35130719,0,0,0,,0,430,430,87,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.434,,,,,,,,0.434,1,,,,,,229,WORD,"ID",33,mother,MOTHER,m,,,,,,0.024509804,0.35130719,0,0,0,,0,431,431,48,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.408,,,,,,,,0.408,1,,,,,,186,WORD,"ID",33,portal,PORTAL,m,,,,,,0.024509804,0.35130719,0,0,0,,0,432,432,5,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.722,,,,,,,,0.722,1,,,,,,398,NW,UN,16,fouret,BLUNDE,z,,,,,,0.024509804,0.35130719,0,0,0,,0,433,433,457,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.654,,,,,,,,0.654,1,,,,,,393,NW,UN,16,spaqux,GANOUS,z,,,,,,0.024509804,0.35130719,0,0,0,,0,434,434,452,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.583,,,,,,,,0.583,1,,,,,,47,WORD,"ID",16,income,INCOME,m,,,,,,0.024509804,0.35130719,0,0,0,,0,435,435,106,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.545,,,,,,,,0.545,1,,,,,,74,WORD,UN,33,trophy,PLAQUE,m,,,,,,0.024509804,0.35130719,0,0,0,,0,436,436,133,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.484,,,,,,,,0.484,1,,,,,,465,NW,"ID",33,whivex,WHIVEX,z,,,,,,0.024509804,0.35130719,0,0,0,,0,437,437,284,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.584,,,,,,,,0.584,1,,,,,,274,NW,"ID",16,fumblo,FUMBLO,z,,,,,,0.024509804,0.35130719,0,0,0,,0,438,438,333,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.438,,,,,,,,0.438,1,,,,,,347,NW,UN,33,dumple,KERIFT,z,,,,,,0.024509804,0.35130719,0,0,0,,0,439,439,406,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.406,,,,,,,,0.406,1,,,,,,352,NW,UN,33,clurey,TRINGE,z,,,,,,0.024509804,0.35130719,0,0,0,,0,440,440,411,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.416,,,,,,,,0.416,0,,,,,,76,WORD,UN,33,racket,EXOTIC,m,,,,,,0.024509804,0.35130719,0,0,0,,0,441,441,135,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.571,,,,,,,,0.571,1,,,,,,404,NW,UN,16,flumni,CLUIRM,z,,,,,,0.024509804,0.35130719,0,0,0,,0,442,442,463,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.481,,,,,,,,0.481,1,,,,,,450,NW,"ID",33,phrect,PHRECT,z,,,,,,0.024509804,0.35130719,0,0,0,,0,443,443,269,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.465,,,,,,,,0.465,1,,,,,,311,NW,UN,33,nerawl,SPROLY,z,,,,,,0.024509804,0.35130719,0,0,0,,0,444,444,370,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.537,,,,,,,,0.537,1,,,,,,78,WORD,UN,33,theory,COLUMN,m,,,,,,0.024509804,0.35130719,0,0,0,,0,445,445,137,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.682,,,,,,,,0.682,1,,,,,,155,WORD,UN,16,cradle,LIZARD,m,,,,,,0.024509804,0.35130719,0,0,0,,0,446,446,214,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.602,,,,,,,,0.602,1,,,,,,90,WORD,UN,33,expand,RELISH,m,,,,,,0.024509804,0.35130719,0,0,0,,0,447,447,149,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.444,,,,,,,,0.444,1,,,,,,20,WORD,"ID",16,breast,BREAST,m,,,,,,0.024509804,0.35130719,0,0,0,,0,448,448,79,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.608,,,,,,,,0.608,1,,,,,,392,NW,UN,16,ganous,ROUNCY,z,,,,,,0.024509804,0.35130719,0,0,0,,0,449,449,451,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.59,,,,,,,,0.59,1,,,,,,63,WORD,UN,33,throne,LAUNCH,m,,,,,,0.024509804,0.35130719,0,0,0,,0,450,450,122,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.567,,,,,,,,0.567,0,,,,,,258,NW,"ID",16,poluth,POLUTH,z,,,,,,0.024509804,0.35130719,0,0,0,,0,451,451,317,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.414,,,,,,,,0.414,0,,,,,,82,WORD,UN,33,result,STIGMA,m,,,,,,0.024509804,0.35130719,0,0,0,,0,452,452,141,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.549,,,,,,,,0.549,1,,,,,,172,WORD,UN,16,shower,PATROL,m,,,,,,0.024509804,0.35130719,0,0,0,,0,453,453,231,1,,
