counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64687,,,,,,,,0.64687,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,376,376,32,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70023,,,,,,,,0.70023,1,,,,,,57,WORD,UN,16,danger,CHANGE,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,377,377,236,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.86516,,,,,,,,0.86516,1,,,,,,431,NW,UN,33,lunker,CHRUMS,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,378,378,370,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.758,,,,,,,,0.758,1,,,,,,365,NW,"ID",16,guairt,GUAIRT,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,379,379,304,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.730145,,,,,,,,0.730145,1,,,,,,412,NW,"ID",16,jiluer,JILUER,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,380,380,351,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.568305,,,,,,,,0.568305,1,,,,,,347,NW,"ID",33,kerift,KERIFT,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,381,381,286,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.61184,,,,,,,,0.61184,1,,,,,,237,WORD,UN,33,glance,POSTER,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,382,382,176,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.671295,,,,,,,,0.671295,1,,,,,,169,WORD,"ID",16,genius,GENIUS,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,383,383,108,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.54281,,,,,,,,0.54281,1,,,,,,247,NW,UN,16,strole,BLARGE,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,384,384,426,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.75172,,,,,,,,0.75172,1,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,385,385,273,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.71679,,,,,,,,0.71679,1,,,,,,230,WORD,UN,33,mother,FRINGE,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,386,386,169,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.62563,,,,,,,,0.62563,1,,,,,,274,NW,UN,16,sleirt,FUMBLO,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,387,387,453,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.717445,,,,,,,,0.717445,1,,,,,,319,NW,"ID",33,zomber,ZOMBER,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,388,388,258,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70693,,,,,,,,0.70693,1,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,389,389,175,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.68139,,,,,,,,0.68139,1,,,,,,19,WORD,UN,16,breast,PATRON,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,390,390,198,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.6412,,,,,,,,0.6412,1,,,,,,256,NW,UN,16,veniod,INLORS,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,391,391,435,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.780255,,,,,,,,0.780255,1,,,,,,137,WORD,"ID",16,finger,FINGER,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,392,392,76,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.97218,,,,,,,,0.97218,1,,,,,,314,NW,"ID",33,sprine,SPRINE,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,393,393,253,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.66969,,,,,,,,0.66969,1,,,,,,52,WORD,UN,16,police,IMPOSE,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,394,394,231,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.777715,,,,,,,,0.777715,1,,,,,,158,WORD,"ID",16,island,ISLAND,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,395,395,97,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.58355,,,,,,,,0.58355,1,,,,,,264,NW,UN,16,distar,VACKEL,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,396,396,443,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.5861,,,,,,,,0.5861,1,,,,,,275,NW,UN,16,yarmon,SLEIRT,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,397,397,454,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.631315,,,,,,,,0.631315,1,,,,,,259,NW,UN,16,unject,SOUDAL,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,398,398,438,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.567935,,,,,,,,0.567935,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,399,399,250,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.58446,,,,,,,,0.58446,1,,,,,,321,NW,"ID",33,miator,MIATOR,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,400,400,260,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.679985,,,,,,,,0.679985,1,,,,,,55,WORD,UN,16,ambush,STROKE,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,401,401,234,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.817155,,,,,,,,0.817155,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,402,402,11,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.68734,,,,,,,,0.68734,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,403,403,158,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.79938,,,,,,,,0.79938,1,,,,,,192,WORD,UN,33,object,PLAGUE,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,404,404,131,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.729425,,,,,,,,0.729425,1,,,,,,30,WORD,UN,16,weapon,ORIENT,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,405,405,209,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.66369,,,,,,,,0.66369,1,,,,,,328,NW,"ID",33,broake,BROAKE,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,406,406,267,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.737185,,,,,,,,0.737185,1,,,,,,182,WORD,UN,33,absent,WINTER,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,407,407,121,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.581515,,,,,,,,0.581515,1,,,,,,282,NW,UN,16,veralf,PORLEX,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,408,408,461,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.799385,,,,,,,,0.799385,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,409,409,416,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.870835,,,,,,,,0.870835,1,,,,,,124,WORD,"ID",16,blouse,BLOUSE,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,410,410,63,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.89636,,,,,,,,0.89636,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,411,411,127,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.60838,,,,,,,,0.60838,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,412,412,297,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.390015,,,,,,,,1.390015,1,,,,,,345,NW,"ID",33,absend,ABSEND,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,413,413,284,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.865275,,,,,,,,0.865275,1,,,,,,404,NW,"ID",16,cluirm,CLUIRM,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,414,414,343,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.797695,,,,,,,,0.797695,1,,,,,,94,WORD,"ID",33,travel,TRAVEL,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,415,415,33,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.9511,,,,,,,,0.9511,1,,,,,,437,NW,UN,33,baitch,SNAPEL,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,416,416,376,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.81659,,,,,,,,0.81659,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,417,417,380,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.655955,,,,,,,,0.655955,1,,,,,,422,NW,UN,33,streld,ALCOUD,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,418,418,361,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.751295,,,,,,,,0.751295,1,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,419,419,156,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.869735,,,,,,,,0.869735,1,,,,,,222,WORD,UN,33,export,HINDER,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,420,420,161,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.849635,,,,,,,,0.849635,1,,,,,,310,NW,"ID",33,daniet,DANIET,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,421,421,249,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.78208,,,,,,,,0.78208,1,,,,,,242,NW,UN,16,musied,UNWERT,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,422,422,421,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.73021,,,,,,,,0.73021,1,,,,,,144,WORD,"ID",16,sponge,SPONGE,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,423,423,83,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.674855,,,,,,,,0.674855,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,424,424,5,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.631705,,,,,,,,0.631705,1,,,,,,426,NW,UN,33,schind,URIVEL,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,425,425,365,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.648955,,,,,,,,0.648955,1,,,,,,472,NW,UN,33,gorbie,CIGNEY,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,426,426,411,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.795955,,,,,,,,0.795955,1,,,,,,147,WORD,"ID",16,garlic,GARLIC,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,427,427,86,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.984515,,,,,,,,0.984515,1,,,,,,462,NW,UN,33,kispel,ABSULT,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,428,428,401,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.76546,,,,,,,,0.76546,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,429,429,261,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.6341,,,,,,,,0.6341,1,,,,,,86,WORD,"ID",33,rodent,RODENT,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,430,430,25,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.68584,,,,,,,,0.68584,1,,,,,,34,WORD,UN,16,socket,JUNGLE,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,431,431,213,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.690995,,,,,,,,0.690995,1,,,,,,28,WORD,UN,16,sketch,COMEDY,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,432,432,207,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.766585,,,,,,,,0.766585,1,,,,,,82,WORD,"ID",33,stigma,STIGMA,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,433,433,21,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.633485,,,,,,,,0.633485,1,,,,,,406,NW,"ID",16,nouply,NOUPLY,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,434,434,345,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.92794,,,,,,,,0.92794,1,,,,,,411,NW,"ID",16,orchin,ORCHIN,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,435,435,350,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.81515,,,,,,,,0.81515,1,,,,,,178,WORD,"ID",16,inform,INFORM,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,436,436,117,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.863885,,,,,,,,0.863885,1,,,,,,246,NW,UN,16,blarge,PIATON,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,437,437,425,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.9742,,,,,,,,0.9742,1,,,,,,42,WORD,UN,16,tongue,CHAPEL,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,438,438,221,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.651895,,,,,,,,0.651895,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,439,439,251,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.017735,,,,,,,,1.017735,1,,,,,,473,NW,UN,33,hablin,CRIBLE,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,440,440,412,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.687855,,,,,,,,0.687855,1,,,,,,407,NW,"ID",16,suiver,SUIVER,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,441,441,346,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.637605,,,,,,,,0.637605,1,,,,,,221,WORD,UN,33,hinder,MASCOT,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,442,442,160,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.92168,,,,,,,,0.92168,1,,,,,,214,WORD,UN,33,phobia,INTAKE,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,443,443,153,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.88682,,,,,,,,0.88682,1,,,,,,425,NW,UN,33,urivel,FRUDGE,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,444,444,364,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.71006,,,,,,,,0.71006,1,,,,,,257,NW,UN,16,poluth,VENIOD,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,445,445,436,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.607025,,,,,,,,0.607025,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,446,446,283,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.652235,,,,,,,,0.652235,1,,,,,,33,WORD,UN,16,jungle,BUTLER,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,447,447,212,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.766955,,,,,,,,0.766955,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,448,448,27,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.78326,,,,,,,,0.78326,1,,,,,,416,NW,"ID",16,pathel,PATHEL,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,449,449,355,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.833805,,,,,,,,0.833805,1,,,,,,65,WORD,"ID",33,symbol,SYMBOL,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,450,450,4,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.800545,,,,,,,,0.800545,1,,,,,,423,NW,UN,33,praile,STRELD,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,451,451,362,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.75796,,,,,,,,0.75796,1,,,,,,434,NW,UN,33,impurb,PITROM,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,452,452,373,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.69826,,,,,,,,0.69826,1,,,,,,225,WORD,UN,33,casino,VULGAR,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,453,453,164,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.81304,,,,,,,,0.81304,1,,,,,,45,WORD,UN,16,single,CLERGY,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,454,454,224,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.024135,,,,,,,,1.024135,1,,,,,,23,WORD,UN,16,praise,WEALTH,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,455,455,202,1,,
