counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.80362,1,,,,,,423,NW,UN,33,praile,STRELD,z,0.80362,,,,,,0.108333333,-0.142592593,0,0,0,,0,379,379,362,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.64549,1,,,,,,447,NW,UN,33,sadent,GIRCUE,z,0.64549,,,,,,0.108333333,-0.142592593,0,0,0,,0,380,380,386,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.63634,1,,,,,,392,NW,"ID",50,rouncy,ROUNCY,z,0.63634,,,,,,0.108333333,-0.142592593,0,0,0,,0,381,381,331,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.69204,1,,,,,,152,WORD,"ID",50,rocket,ROCKET,m,0.69204,,,,,,0.108333333,-0.142592593,0,0,0,,0,382,382,91,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.512915,1,,,,,,391,NW,"ID",50,theldy,THELDY,z,0.512915,,,,,,0.108333333,-0.142592593,0,0,0,,0,383,383,330,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.816055,1,,,,,,455,NW,UN,33,broget,TONDLE,z,0.816055,,,,,,0.108333333,-0.142592593,0,0,0,,0,384,384,394,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.687205,1,,,,,,406,NW,"ID",50,nouply,NOUPLY,z,0.687205,,,,,,0.108333333,-0.142592593,0,0,0,,0,385,385,345,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.506965,1,,,,,,254,NW,UN,50,apight,VAROSH,z,0.506965,,,,,,0.108333333,-0.142592593,0,0,0,,0,386,386,433,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.586605,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,0.586605,,,,,,0.108333333,-0.142592593,0,0,0,,0,387,387,374,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.5244,1,,,,,,446,NW,UN,33,gircue,RUNAMO,z,0.5244,,,,,,0.108333333,-0.142592593,0,0,0,,0,388,388,385,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.456515,1,,,,,,362,NW,"ID",50,tireau,TIREAU,z,0.456515,,,,,,0.108333333,-0.142592593,0,0,0,,0,389,389,301,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.455045,0,,,,,,233,WORD,UN,33,clumsy,NATURE,m,0.455045,,,,,,0.108333333,-0.142592593,0,0,0,,0,390,390,172,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.469305,1,,,,,,137,WORD,"ID",50,finger,FINGER,m,0.469305,,,,,,0.108333333,-0.142592593,0,0,0,,0,391,391,76,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.588785,1,,,,,,74,WORD,"ID",33,plaque,PLAQUE,m,0.588785,,,,,,0.108333333,-0.142592593,0,0,0,,0,392,392,13,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.67076,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,0.67076,,,,,,0.108333333,-0.142592593,0,0,0,,0,393,393,264,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.74089,1,,,,,,297,NW,UN,50,piergy,FERTIC,z,0.74089,,,,,,0.108333333,-0.142592593,0,0,0,,0,394,394,476,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.592635,1,,,,,,300,NW,UN,50,smenco,YARION,z,0.592635,,,,,,0.108333333,-0.142592593,0,0,0,,0,395,395,479,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.578815,1,,,,,,324,NW,"ID",33,steikh,STEIKH,z,0.578815,,,,,,0.108333333,-0.142592593,0,0,0,,0,396,396,263,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.583245,1,,,,,,294,NW,UN,50,gleath,INHORT,z,0.583245,,,,,,0.108333333,-0.142592593,0,0,0,,0,397,397,473,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.63262,1,,,,,,182,WORD,UN,33,absent,WINTER,m,0.63262,,,,,,0.108333333,-0.142592593,0,0,0,,0,398,398,121,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.566735,1,,,,,,216,WORD,UN,33,liquor,BEHALF,m,0.566735,,,,,,0.108333333,-0.142592593,0,0,0,,0,399,399,155,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.68179,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,0.68179,,,,,,0.108333333,-0.142592593,0,0,0,,0,400,400,378,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.67139,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,0.67139,,,,,,0.108333333,-0.142592593,0,0,0,,0,401,401,54,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.71039,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,0.71039,,,,,,0.108333333,-0.142592593,0,0,0,,0,402,402,388,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.52334,1,,,,,,1,WORD,UN,50,ethnic,FRIGHT,m,0.52334,,,,,,0.108333333,-0.142592593,0,0,0,,0,403,403,180,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.65532,1,,,,,,248,NW,UN,50,batrol,STROLE,z,0.65532,,,,,,0.108333333,-0.142592593,0,0,0,,0,404,404,427,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.62258,1,,,,,,46,WORD,UN,50,income,SINGLE,m,0.62258,,,,,,0.108333333,-0.142592593,0,0,0,,0,405,405,225,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.93403,1,,,,,,10,WORD,UN,50,cruise,ETHNIC,m,0.93403,,,,,,0.108333333,-0.142592593,0,0,0,,0,406,406,189,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.658195,1,,,,,,319,NW,"ID",33,zomber,ZOMBER,z,0.658195,,,,,,0.108333333,-0.142592593,0,0,0,,0,407,407,258,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.593115,1,,,,,,261,NW,UN,50,quilew,STUNCH,z,0.593115,,,,,,0.108333333,-0.142592593,0,0,0,,0,408,408,440,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.49066,1,,,,,,280,NW,UN,50,melaty,CURBOL,z,0.49066,,,,,,0.108333333,-0.142592593,0,0,0,,0,409,409,459,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.58385,0,,,,,,372,NW,"ID",50,ramily,RAMILY,z,0.58385,,,,,,0.108333333,-0.142592593,0,0,0,,0,410,410,311,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.69835,1,,,,,,92,WORD,"ID",33,strand,STRAND,m,0.69835,,,,,,0.108333333,-0.142592593,0,0,0,,0,411,411,31,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.63907,1,,,,,,262,NW,UN,50,dolica,QUILEW,z,0.63907,,,,,,0.108333333,-0.142592593,0,0,0,,0,412,412,441,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.815895,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,0.815895,,,,,,0.108333333,-0.142592593,0,0,0,,0,413,413,123,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.65643,1,,,,,,357,NW,"ID",33,derain,DERAIN,z,0.65643,,,,,,0.108333333,-0.142592593,0,0,0,,0,414,414,296,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.631305,1,,,,,,57,WORD,UN,50,danger,CHANGE,m,0.631305,,,,,,0.108333333,-0.142592593,0,0,0,,0,415,415,236,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.61568,1,,,,,,451,NW,UN,33,surden,CAINKY,z,0.61568,,,,,,0.108333333,-0.142592593,0,0,0,,0,416,416,390,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.544855,1,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,0.544855,,,,,,0.108333333,-0.142592593,0,0,0,,0,417,417,273,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.79669,1,,,,,,82,WORD,"ID",33,stigma,STIGMA,m,0.79669,,,,,,0.108333333,-0.142592593,0,0,0,,0,418,418,21,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.853705,1,,,,,,424,NW,UN,33,frudge,PRAILE,z,0.853705,,,,,,0.108333333,-0.142592593,0,0,0,,0,419,419,363,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.556605,1,,,,,,28,WORD,UN,50,sketch,COMEDY,m,0.556605,,,,,,0.108333333,-0.142592593,0,0,0,,0,420,420,207,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.60005,1,,,,,,399,NW,"ID",50,fouret,FOURET,z,0.60005,,,,,,0.108333333,-0.142592593,0,0,0,,0,421,421,338,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.504715,1,,,,,,302,NW,"ID",33,miluer,MILUER,z,0.504715,,,,,,0.108333333,-0.142592593,0,0,0,,0,422,422,241,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.63797,1,,,,,,177,WORD,"ID",50,advent,ADVENT,m,0.63797,,,,,,0.108333333,-0.142592593,0,0,0,,0,423,423,116,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.692475,1,,,,,,379,NW,"ID",50,auting,AUTING,z,0.692475,,,,,,0.108333333,-0.142592593,0,0,0,,0,424,424,318,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.579845,1,,,,,,436,NW,UN,33,snapel,FRUTAN,z,0.579845,,,,,,0.108333333,-0.142592593,0,0,0,,0,425,425,375,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.67793,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,0.67793,,,,,,0.108333333,-0.142592593,0,0,0,,0,426,426,251,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.41235,1,,,,,,418,NW,"ID",50,suidle,SUIDLE,z,0.41235,,,,,,0.108333333,-0.142592593,0,0,0,,0,427,427,357,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.49883,1,,,,,,328,NW,"ID",33,broake,BROAKE,z,0.49883,,,,,,0.108333333,-0.142592593,0,0,0,,0,428,428,267,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.539285,1,,,,,,445,NW,UN,33,runamo,MINKEL,z,0.539285,,,,,,0.108333333,-0.142592593,0,0,0,,0,429,429,384,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.622785,1,,,,,,361,NW,"ID",50,pauche,PAUCHE,z,0.622785,,,,,,0.108333333,-0.142592593,0,0,0,,0,430,430,300,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.527035,0,,,,,,225,WORD,UN,33,casino,VULGAR,m,0.527035,,,,,,0.108333333,-0.142592593,0,0,0,,0,431,431,164,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.578505,1,,,,,,421,NW,UN,33,alcoud,KNISMA,z,0.578505,,,,,,0.108333333,-0.142592593,0,0,0,,0,432,432,360,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.58989,1,,,,,,246,NW,UN,50,blarge,PIATON,z,0.58989,,,,,,0.108333333,-0.142592593,0,0,0,,0,433,433,425,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.840275,0,,,,,,303,NW,"ID",33,fiream,FIREAM,z,0.840275,,,,,,0.108333333,-0.142592593,0,0,0,,0,434,434,242,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.62322,1,,,,,,2,WORD,UN,50,knight,BRIDGE,m,0.62322,,,,,,0.108333333,-0.142592593,0,0,0,,0,435,435,181,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.575905,1,,,,,,442,NW,UN,33,dorsex,ABOUNE,z,0.575905,,,,,,0.108333333,-0.142592593,0,0,0,,0,436,436,381,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.538035,1,,,,,,281,NW,UN,50,porlex,MELATY,z,0.538035,,,,,,0.108333333,-0.142592593,0,0,0,,0,437,437,460,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.71884,0,,,,,,240,WORD,UN,33,seldom,FOREST,m,0.71884,,,,,,0.108333333,-0.142592593,0,0,0,,0,438,438,179,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.443195,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,0.443195,,,,,,0.108333333,-0.142592593,0,0,0,,0,439,439,163,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.786555,1,,,,,,289,NW,UN,50,splino,STARBY,z,0.786555,,,,,,0.108333333,-0.142592593,0,0,0,,0,440,440,468,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.468425,1,,,,,,50,WORD,UN,50,hungry,SNATCH,m,0.468425,,,,,,0.108333333,-0.142592593,0,0,0,,0,441,441,229,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.714465,1,,,,,,370,NW,"ID",50,sleact,SLEACT,z,0.714465,,,,,,0.108333333,-0.142592593,0,0,0,,0,442,442,309,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.575465,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,0.575465,,,,,,0.108333333,-0.142592593,0,0,0,,0,443,443,416,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.52855,1,,,,,,378,NW,"ID",50,shrile,SHRILE,z,0.52855,,,,,,0.108333333,-0.142592593,0,0,0,,0,444,444,317,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.525745,1,,,,,,448,NW,UN,33,brunge,SADENT,z,0.525745,,,,,,0.108333333,-0.142592593,0,0,0,,0,445,445,387,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.715875,1,,,,,,232,WORD,UN,33,nature,INJECT,m,0.715875,,,,,,0.108333333,-0.142592593,0,0,0,,0,446,446,171,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.542565,1,,,,,,56,WORD,UN,50,change,AMBUSH,m,0.542565,,,,,,0.108333333,-0.142592593,0,0,0,,0,447,447,235,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.66528,1,,,,,,263,NW,UN,50,vackel,DOLICA,z,0.66528,,,,,,0.108333333,-0.142592593,0,0,0,,0,448,448,442,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.568035,1,,,,,,136,WORD,"ID",50,bleach,BLEACH,m,0.568035,,,,,,0.108333333,-0.142592593,0,0,0,,0,449,449,75,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.546955,0,,,,,,320,NW,"ID",33,jockal,JOCKAL,z,0.546955,,,,,,0.108333333,-0.142592593,0,0,0,,0,450,450,259,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.55055,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,0.55055,,,,,,0.108333333,-0.142592593,0,0,0,,0,451,451,59,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.60229,1,,,,,,380,NW,"ID",50,cavory,CAVORY,z,0.60229,,,,,,0.108333333,-0.142592593,0,0,0,,0,452,452,319,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.77937,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,0.77937,,,,,,0.108333333,-0.142592593,0,0,0,,0,453,453,261,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.62135,1,,,,,,250,NW,UN,50,lupict,MILTED,z,0.62135,,,,,,0.108333333,-0.142592593,0,0,0,,0,454,454,429,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.551195,1,,,,,,351,NW,"ID",33,tiesch,TIESCH,z,0.551195,,,,,,0.108333333,-0.142592593,0,0,0,,0,455,455,290,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.510765,1,,,,,,134,WORD,"ID",50,staple,STAPLE,m,0.510765,,,,,,0.108333333,-0.142592593,0,0,0,,0,456,456,73,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.62158,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,0.62158,,,,,,0.108333333,-0.142592593,0,0,0,,0,457,457,248,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.750405,1,,,,,,105,WORD,"ID",33,number,NUMBER,m,0.750405,,,,,,0.108333333,-0.142592593,0,0,0,,0,458,458,44,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.55426,1,,,,,,354,NW,"ID",33,virlex,VIRLEX,z,0.55426,,,,,,0.108333333,-0.142592593,0,0,0,,0,459,459,293,1,
