counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.5041841,-0.280334728,1,0,0,0.742,button_left,0.742,0,,,,,,204,WORD,UN,33,lounge,BURDEN,m,,,,,,-0.5041841,-0.280334728,1,0,0,,0,359,359,143,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.508368201,-0.286610879,1,0,0,0.456,button_left,0.456,0,,,,,,209,WORD,UN,33,monkey,SEARCH,m,,,,,,-0.508368201,-0.286610879,1,0,0,,0,360,360,148,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.493723849,-0.286610879,1,0,0,0.426,button_left,0.426,0,,,,,,190,WORD,UN,33,stable,BACKUP,m,,,,,,-0.493723849,-0.286610879,1,0,0,,0,361,361,129,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.5,-0.286610879,1,0,0,0.473,button_left,0.473,0,,,,,,199,WORD,UN,33,plague,INVOKE,m,,,,,,-0.087866109,-0.443514644,1,0,0,,0,362,362,138,1,break_done_button
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,63,WORD,"ID",33,launch,LAUNCH,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,363,363,2,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,301,NW,"ID",33,fainch,FAINCH,z,,,,,,-0.087866109,-0.443514644,0,0,0,,0,364,364,240,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,371,NW,"ID",50,geiloy,GEILOY,z,,,,,,-0.087866109,-0.443514644,0,0,0,,0,365,365,310,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,57,WORD,UN,50,danger,CHANGE,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,366,366,236,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,150,WORD,"ID",50,random,RANDOM,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,367,367,89,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,34,WORD,UN,50,socket,JUNGLE,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,368,368,213,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,329,NW,"ID",33,yarike,YARIKE,z,,,,,,-0.087866109,-0.443514644,0,0,0,,0,369,369,268,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,193,WORD,UN,33,mildew,OBJECT,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,370,370,132,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,44,WORD,UN,50,clergy,DANGER,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,371,371,223,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,86,WORD,"ID",33,rodent,RODENT,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,372,372,25,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,22,WORD,UN,50,wealth,JOCKEY,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,373,373,201,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,388,NW,"ID",50,cragin,CRAGIN,z,,,,,,-0.087866109,-0.443514644,0,0,0,,0,374,374,327,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,47,WORD,UN,50,walnut,INCOME,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,375,375,226,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,94,WORD,"ID",33,travel,TRAVEL,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,376,376,33,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,436,NW,UN,33,snapel,FRUTAN,z,,,,,,-0.087866109,-0.443514644,0,0,0,,0,377,377,375,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,284,NW,UN,50,prudge,SHAPLE,z,,,,,,-0.087866109,-0.443514644,0,0,0,,0,378,378,463,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,458,NW,UN,33,hocite,BARCET,z,,,,,,-0.087866109,-0.443514644,0,0,0,,0,379,379,397,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,79,WORD,"ID",33,theory,THEORY,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,380,380,18,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,122,WORD,"ID",50,linger,LINGER,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,381,381,61,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,186,WORD,UN,33,course,PORTAL,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,382,382,125,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.473,-1,,,,,,154,WORD,"ID",50,author,AUTHOR,m,,,,,,-0.087866109,-0.443514644,0,0,0,,0,383,383,93,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.476987448,-0.330543933,1,0,0,0.609,button_left,0.609,0,,,,,,156,WORD,"ID",50,cradle,CRADLE,m,,,,,,-0.476987448,-0.330543933,1,0,0,,0,384,384,95,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.472803347,-0.328451883,1,0,0,0.139,button_left,0.139,0,,,,,,81,WORD,"ID",33,friend,FRIEND,m,,,,,,-0.472803347,-0.328451883,1,0,0,,0,385,385,20,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.472803347,-0.322175732,1,0,0,0.267,button_left,0.267,0,,,,,,10,WORD,UN,50,cruise,ETHNIC,m,,,,,,-0.472803347,-0.322175732,1,0,0,,0,386,386,189,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.456066946,-0.322175732,1,0,0,0.251,button_left,0.251,1,,,,,,286,NW,UN,50,nymbel,RELDON,z,,,,,,-0.456066946,-0.322175732,1,0,0,,0,387,387,465,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.481171548,-0.307531381,1,0,0,0.283,button_left,0.283,1,,,,,,250,NW,UN,50,lupict,MILTED,z,,,,,,-0.481171548,-0.307531381,1,0,0,,0,388,388,429,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.456066946,-0.309623431,1,0,0,0.305,button_left,0.305,0,,,,,,239,WORD,UN,33,forest,LUMBER,m,,,,,,-0.456066946,-0.309623431,1,0,0,,0,389,389,178,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.447698745,-0.309623431,1,0,0,0.27,button_left,0.27,0,,,,,,191,WORD,UN,33,beacon,STABLE,m,,,,,,-0.447698745,-0.309623431,1,0,0,,0,390,390,130,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.447698745,-0.309623431,1,0,0,0.323,button_left,0.323,1,,,,,,324,NW,"ID",33,steikh,STEIKH,z,,,,,,-0.447698745,-0.309623431,1,0,0,,0,391,391,263,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.451882845,-0.309623431,1,0,0,0.256,button_left,0.256,0,,,,,,136,WORD,"ID",50,bleach,BLEACH,m,,,,,,-0.451882845,-0.309623431,1,0,0,,0,392,392,75,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.451882845,-0.315899582,1,0,0,0.27,button_left,0.27,1,,,,,,476,NW,UN,33,photie,JOSTED,z,,,,,,-0.451882845,-0.315899582,1,0,0,,0,393,393,415,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.476987448,-0.29707113,1,0,0,0.222,button_left,0.222,0,,,,,,238,WORD,UN,33,behalf,FLOWER,m,,,,,,-0.476987448,-0.29707113,1,0,0,,0,394,394,177,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.464435146,-0.309623431,1,0,0,0.239,button_left,0.239,0,,,,,,43,WORD,UN,50,foster,TONGUE,m,,,,,,-0.464435146,-0.309623431,1,0,0,,0,395,395,222,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.462343096,-0.305439331,1,0,0,0.234,button_left,0.234,0,,,,,,17,WORD,UN,50,humble,CHARGE,m,,,,,,-0.462343096,-0.305439331,1,0,0,,0,396,396,196,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.470711297,-0.29707113,1,0,0,0.339,button_left,0.339,1,,,,,,253,NW,UN,50,varosh,RESAIT,z,,,,,,-0.470711297,-0.29707113,1,0,0,,0,397,397,432,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.470711297,-0.309623431,1,0,0,0.302,button_left,0.302,0,,,,,,2,WORD,UN,50,knight,BRIDGE,m,,,,,,-0.470711297,-0.309623431,1,0,0,,0,398,398,181,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.5,-0.282426778,1,0,0,0.256,button_left,0.256,1,,,,,,433,NW,UN,33,pitrom,DRANCE,z,,,,,,-0.5,-0.282426778,1,0,0,,0,399,399,372,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.493723849,-0.30334728,1,0,0,0.236,button_left,0.236,1,,,,,,267,NW,UN,50,packes,PASINK,z,,,,,,-0.493723849,-0.30334728,1,0,0,,0,400,400,446,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.487447699,-0.29707113,1,0,0,0.256,button_left,0.256,1,,,,,,414,NW,"ID",50,serbol,SERBOL,z,,,,,,-0.487447699,-0.29707113,1,0,0,,0,401,401,353,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.481171548,-0.29707113,1,0,0,0.307,button_left,0.307,0,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,-0.481171548,-0.29707113,1,0,0,,0,402,402,27,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.476987448,-0.294979079,1,0,0,0.29,button_left,0.29,1,,,,,,347,NW,"ID",33,kerift,KERIFT,z,,,,,,-0.476987448,-0.294979079,1,0,0,,0,403,403,286,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.489539749,-0.292887029,1,0,0,0.274,button_left,0.274,1,,,,,,459,NW,UN,33,mingar,BAFENT,z,,,,,,-0.489539749,-0.292887029,1,0,0,,0,404,404,398,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.487447699,-0.292887029,1,0,0,0.24,button_left,0.24,1,,,,,,318,NW,"ID",33,reagly,REAGLY,z,,,,,,-0.487447699,-0.292887029,1,0,0,,0,405,405,257,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.476987448,-0.30125523,1,0,0,0.219,button_left,0.219,0,,,,,,21,WORD,UN,50,jockey,SIMPLE,m,,,,,,-0.476987448,-0.30125523,1,0,0,,0,406,406,200,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.485355649,-0.30125523,1,0,0,0.29,button_left,0.29,0,,,,,,71,WORD,"ID",33,garden,GARDEN,m,,,,,,-0.485355649,-0.30125523,1,0,0,,0,407,407,10,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.485355649,-0.29916318,1,0,0,0.276,button_left,0.276,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,,,,,,-0.485355649,-0.29916318,1,0,0,,0,408,408,388,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.464435146,-0.29916318,1,0,0,0.189,button_left,0.189,0,,,,,,233,WORD,UN,33,clumsy,NATURE,m,,,,,,-0.464435146,-0.29916318,1,0,0,,0,409,409,172,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.466527197,-0.305439331,1,0,0,0.276,button_left,0.276,0,,,,,,202,WORD,UN,33,phrase,FACTOR,m,,,,,,-0.466527197,-0.305439331,1,0,0,,0,410,410,141,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.460251046,-0.315899582,1,0,0,0.263,button_left,0.263,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,,,,,,-0.460251046,-0.315899582,1,0,0,,0,411,411,283,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.470711297,-0.309623431,1,0,0,0.24,button_left,0.24,0,,,,,,37,WORD,UN,50,powder,INSULT,m,,,,,,-0.470711297,-0.309623431,1,0,0,,0,412,412,216,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.491631799,-0.30334728,1,0,0,0.287,button_left,0.287,1,,,,,,298,NW,UN,50,sturch,PIERGY,z,,,,,,-0.491631799,-0.30334728,1,0,0,,0,413,413,477,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.476987448,-0.305439331,1,0,0,0.273,button_left,0.273,1,,,,,,346,NW,"ID",33,saudic,SAUDIC,z,,,,,,-0.476987448,-0.305439331,1,0,0,,0,414,414,285,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.468619247,-0.309623431,1,0,0,0.273,button_left,0.273,0,,,,,,216,WORD,UN,33,liquor,BEHALF,m,,,,,,-0.468619247,-0.309623431,1,0,0,,0,415,415,155,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.456066946,-0.315899582,1,0,0,0.254,button_left,0.254,0,,,,,,42,WORD,UN,50,tongue,CHAPEL,m,,,,,,-0.456066946,-0.315899582,1,0,0,,0,416,416,221,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.460251046,-0.313807531,1,0,0,0.256,button_left,0.256,1,,,,,,380,NW,"ID",50,cavory,CAVORY,z,,,,,,-0.460251046,-0.313807531,1,0,0,,0,417,417,319,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.462343096,-0.320083682,1,0,0,0.273,button_left,0.273,0,,,,,,102,WORD,"ID",33,direct,DIRECT,m,,,,,,-0.462343096,-0.320083682,1,0,0,,0,418,418,41,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.443514644,-0.326359833,1,0,0,0.218,button_left,0.218,1,,,,,,288,NW,UN,50,starby,YACEUP,z,,,,,,-0.443514644,-0.326359833,1,0,0,,0,419,419,467,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.439330544,-0.326359833,1,0,0,0.22,button_left,0.22,1,,,,,,273,NW,UN,50,fumblo,SORTEL,z,,,,,,-0.439330544,-0.326359833,1,0,0,,0,420,420,452,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.460251046,-0.317991632,1,0,0,0.106,button_left,0.106,0,,,,,,50,WORD,UN,50,hungry,SNATCH,m,,,,,,-0.460251046,-0.317991632,1,0,0,,0,421,421,229,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.462343096,-0.309623431,1,0,0,0.274,button_left,0.274,0,,,,,,232,WORD,UN,33,nature,INJECT,m,,,,,,-0.462343096,-0.309623431,1,0,0,,0,422,422,171,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.447698745,-0.322175732,1,0,0,0.09,button_left,0.09,0,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,,,,,,-0.447698745,-0.322175732,1,0,0,,0,423,423,40,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.447698745,-0.330543933,1,0,0,0.273,button_left,0.273,1,,,,,,402,NW,"ID",50,syntic,SYNTIC,z,,,,,,-0.447698745,-0.330543933,1,0,0,,0,424,424,341,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.435146444,-0.332635983,1,0,0,0.057,button_left,0.057,1,,,,,,261,NW,UN,50,quilew,STUNCH,z,,,,,,-0.435146444,-0.332635983,1,0,0,,0,425,425,440,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.435146444,-0.328451883,1,0,0,0.224,button_left,0.224,0,,,,,,54,WORD,UN,50,stroke,RAMBLE,m,,,,,,-0.435146444,-0.328451883,1,0,0,,0,426,426,233,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.424686192,-0.338912134,1,0,0,0.256,button_left,0.256,0,,,,,,167,WORD,"ID",50,design,DESIGN,m,,,,,,-0.424686192,-0.338912134,1,0,0,,0,427,427,106,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.462343096,-0.315899582,1,0,0,0.606,button_left,0.606,1,,,,,,264,NW,UN,50,distar,VACKEL,z,,,,,,-0.462343096,-0.315899582,1,0,0,,0,428,428,443,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.456066946,-0.313807531,1,0,0,0.356,button_left,0.356,1,,,,,,424,NW,UN,33,frudge,PRAILE,z,,,,,,-0.456066946,-0.313807531,1,0,0,,0,429,429,363,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.472803347,-0.29916318,1,0,0,0.259,button_left,0.259,0,,,,,,188,WORD,UN,33,censor,SOCIAL,m,,,,,,-0.472803347,-0.29916318,1,0,0,,0,430,430,127,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.464435146,-0.309623431,1,0,0,0.156,button_left,0.156,0,,,,,,92,WORD,"ID",33,strand,STRAND,m,,,,,,-0.464435146,-0.309623431,1,0,0,,0,431,431,31,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.433054393,-0.29707113,1,0,0,0.133,button_left,0.133,0,,,,,,48,WORD,UN,50,survey,WALNUT,m,,,,,,-0.433054393,-0.29707113,1,0,0,,0,432,432,227,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.476987448,-0.269874477,1,0,0,0.11,button_left,0.11,0,,,,,,208,WORD,UN,33,search,HOCKEY,m,,,,,,-0.476987448,-0.269874477,1,0,0,,0,433,433,147,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.510460251,-0.267782427,1,0,0,0.09,button_left,0.09,1,,,,,,305,NW,"ID",33,forgle,FORGLE,z,,,,,,-0.510460251,-0.267782427,1,0,0,,0,434,434,244,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.5,-0.280334728,1,0,0,0.076,button_left,0.076,0,,,,,,60,WORD,UN,50,fright,PENCIL,m,,,,,,-0.5,-0.280334728,1,0,0,,0,435,435,239,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.470711297,-0.280334728,1,0,0,0.073,button_left,0.073,1,,,,,,307,NW,"ID",33,kirafe,KIRAFE,z,,,,,,-0.470711297,-0.280334728,1,0,0,,0,436,436,246,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.487447699,-0.286610879,1,0,0,0.139,button_left,0.139,1,,,,,,296,NW,UN,50,fertic,BEINCH,z,,,,,,-0.487447699,-0.286610879,1,0,0,,0,437,437,475,1,
