counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.72556,1,,,,,,330,NW,"ID",33,kensom,KENSOM,z,0.72556,,,,,,0.549898413,0.077951658,0,0,1,,0,369,369,269,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,1.041535,1,,,,,,357,NW,"ID",33,derain,DERAIN,z,1.041535,,,,,,0.549898413,0.077951658,0,0,1,,0,370,370,296,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.52185,1,,,,,,77,WORD,"ID",33,racket,RACKET,m,0.52185,,,,,,0.549898413,0.077951658,0,0,1,,0,371,371,16,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.56035,1,,,,,,81,WORD,"ID",33,friend,FRIEND,m,0.56035,,,,,,0.549898413,0.077951658,0,0,1,,0,372,372,20,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.755755,1,,,,,,252,NW,UN,16,resait,STAPOD,z,0.755755,,,,,,0.549898413,0.077951658,0,0,1,,0,373,373,431,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.719615,1,,,,,,255,NW,UN,16,inlors,APIGHT,z,0.719615,,,,,,0.549898413,0.077951658,0,0,1,,0,374,374,434,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.635615,1,,,,,,385,NW,"ID",16,veigma,VEIGMA,z,0.635615,,,,,,0.549898413,0.077951658,0,0,1,,0,375,375,324,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.768895,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,0.768895,,,,,,0.549898413,0.077951658,0,0,1,,0,376,376,174,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.735855,1,,,,,,277,NW,UN,16,unighs,PETAIN,z,0.735855,,,,,,0.549898413,0.077951658,0,0,1,,0,377,377,456,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.616145,1,,,,,,274,NW,UN,16,sleirt,FUMBLO,z,0.616145,,,,,,0.549898413,0.077951658,0,0,1,,0,378,378,453,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,,,,,,,,0.63501,0,,,,,,45,WORD,UN,16,single,CLERGY,m,0.63501,,,,,,0.549898413,0.077951658,0,0,1,,0,379,379,224,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.585455,1,,,,,,466,NW,UN,33,robuly,HOCITE,z,0.585455,,,,,,0.549898413,0.077951658,0,0,1,,0,380,380,405,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.5399,1,,,,,,430,NW,UN,33,chrums,CAROEY,z,0.5399,,,,,,0.549898413,0.077951658,0,0,1,,0,381,381,369,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.61205,1,,,,,,387,NW,"ID",16,gronce,GRONCE,z,0.61205,,,,,,0.549898413,0.077951658,0,0,1,,0,382,382,326,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.75769,1,,,,,,276,NW,UN,16,petain,YARMON,z,0.75769,,,,,,0.549898413,0.077951658,0,0,1,,0,383,383,455,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.585245,1,,,,,,278,NW,UN,16,celond,UNIGHS,z,0.585245,,,,,,0.549898413,0.077951658,0,0,1,,0,384,384,457,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.61812,1,,,,,,186,WORD,UN,33,course,PORTAL,m,0.61812,,,,,,0.549898413,0.077951658,0,0,1,,0,385,385,125,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.617405,1,,,,,,20,WORD,UN,16,simple,BREAST,m,0.617405,,,,,,0.549898413,0.077951658,0,0,1,,0,386,386,199,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.853715,1,,,,,,131,WORD,"ID",16,quench,QUENCH,m,0.853715,,,,,,0.549898413,0.077951658,0,0,1,,0,387,387,70,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.636595,1,,,,,,41,WORD,UN,16,chapel,SPRING,m,0.636595,,,,,,0.549898413,0.077951658,0,0,1,,0,388,388,220,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.58582,1,,,,,,442,NW,UN,33,dorsex,ABOUNE,z,0.58582,,,,,,0.549898413,0.077951658,0,0,1,,0,389,389,381,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.86937,1,,,,,,70,WORD,"ID",33,square,SQUARE,m,0.86937,,,,,,0.549898413,0.077951658,0,0,1,,0,390,390,9,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.63566,1,,,,,,34,WORD,UN,16,socket,JUNGLE,m,0.63566,,,,,,0.549898413,0.077951658,0,0,1,,0,391,391,213,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.525535,1,,,,,,3,WORD,UN,16,trench,KNIGHT,m,0.525535,,,,,,0.549898413,0.077951658,0,0,1,,0,392,392,182,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,,,,,,,,0.82285,0,,,,,,89,WORD,"ID",33,permit,PERMIT,m,0.82285,,,,,,0.549898413,0.077951658,0,0,1,,0,393,393,28,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.559755,1,,,,,,143,WORD,"ID",16,reason,REASON,m,0.559755,,,,,,0.549898413,0.077951658,0,0,1,,0,394,394,82,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.618975,1,,,,,,86,WORD,"ID",33,rodent,RODENT,m,0.618975,,,,,,0.549898413,0.077951658,0,0,1,,0,395,395,25,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.65489,1,,,,,,329,NW,"ID",33,yarike,YARIKE,z,0.65489,,,,,,0.549898413,0.077951658,0,0,1,,0,396,396,268,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.67257,1,,,,,,290,NW,UN,16,pretch,SPLINO,z,0.67257,,,,,,0.549898413,0.077951658,0,0,1,,0,397,397,469,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.728175,1,,,,,,299,NW,UN,16,yarion,STURCH,z,0.728175,,,,,,0.549898413,0.077951658,0,0,1,,0,398,398,478,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.71919,1,,,,,,464,NW,UN,33,whivex,CHAITE,z,0.71919,,,,,,0.549898413,0.077951658,0,0,1,,0,399,399,403,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.7691,1,,,,,,396,NW,"ID",16,flengy,FLENGY,z,0.7691,,,,,,0.549898413,0.077951658,0,0,1,,0,400,400,335,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.618485,1,,,,,,451,NW,UN,33,surden,CAINKY,z,0.618485,,,,,,0.549898413,0.077951658,0,0,1,,0,401,401,390,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.567865,1,,,,,,173,WORD,"ID",16,shower,SHOWER,m,0.567865,,,,,,0.549898413,0.077951658,0,0,1,,0,402,402,112,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.836965,1,,,,,,239,WORD,UN,33,forest,LUMBER,m,0.836965,,,,,,0.549898413,0.077951658,0,0,1,,0,403,403,178,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.67593,1,,,,,,472,NW,UN,33,gorbie,CIGNEY,z,0.67593,,,,,,0.549898413,0.077951658,0,0,1,,0,404,404,411,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.64228,1,,,,,,378,NW,"ID",16,shrile,SHRILE,z,0.64228,,,,,,0.549898413,0.077951658,0,0,1,,0,405,405,317,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.635075,1,,,,,,242,NW,UN,16,musied,UNWERT,z,0.635075,,,,,,0.549898413,0.077951658,0,0,1,,0,406,406,421,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.68679,1,,,,,,282,NW,UN,16,veralf,PORLEX,z,0.68679,,,,,,0.549898413,0.077951658,0,0,1,,0,407,407,461,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.575265,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,0.575265,,,,,,0.549898413,0.077951658,0,0,1,,0,408,408,276,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.57449,1,,,,,,44,WORD,UN,16,clergy,DANGER,m,0.57449,,,,,,0.549898413,0.077951658,0,0,1,,0,409,409,223,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.68604,1,,,,,,364,NW,"ID",16,impote,IMPOTE,z,0.68604,,,,,,0.549898413,0.077951658,0,0,1,,0,410,410,303,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.970265,1,,,,,,372,NW,"ID",16,ramily,RAMILY,z,0.970265,,,,,,0.549898413,0.077951658,0,0,1,,0,411,411,311,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,1.254375,1,,,,,,160,WORD,"ID",16,violet,VIOLET,m,1.254375,,,,,,0.549898413,0.077951658,0,0,1,,0,412,412,99,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.669015,1,,,,,,326,NW,"ID",33,iguade,IGUADE,z,0.669015,,,,,,0.549898413,0.077951658,0,0,1,,0,413,413,265,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.65709,1,,,,,,4,WORD,UN,16,plunge,TRENCH,m,0.65709,,,,,,0.549898413,0.077951658,0,0,1,,0,414,414,183,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.65078,1,,,,,,414,NW,"ID",16,serbol,SERBOL,z,0.65078,,,,,,0.549898413,0.077951658,0,0,1,,0,415,415,353,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.8875,1,,,,,,266,NW,UN,16,pasink,VARMIT,z,0.8875,,,,,,0.549898413,0.077951658,0,0,1,,0,416,416,445,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.668235,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,0.668235,,,,,,0.549898413,0.077951658,0,0,1,,0,417,417,248,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.836145,1,,,,,,397,NW,"ID",16,camble,CAMBLE,z,0.836145,,,,,,0.549898413,0.077951658,0,0,1,,0,418,418,336,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.723015,1,,,,,,21,WORD,UN,16,jockey,SIMPLE,m,0.723015,,,,,,0.549898413,0.077951658,0,0,1,,0,419,419,200,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.75755,1,,,,,,153,WORD,"ID",16,behold,BEHOLD,m,0.75755,,,,,,0.549898413,0.077951658,0,0,1,,0,420,420,92,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.75878,1,,,,,,473,NW,UN,33,hablin,CRIBLE,z,0.75878,,,,,,0.549898413,0.077951658,0,0,1,,0,421,421,412,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.585475,1,,,,,,123,WORD,"ID",16,strike,STRIKE,m,0.585475,,,,,,0.549898413,0.077951658,0,0,1,,0,422,422,62,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.692105,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,0.692105,,,,,,0.549898413,0.077951658,0,0,1,,0,423,423,261,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.793805,1,,,,,,105,WORD,"ID",33,number,NUMBER,m,0.793805,,,,,,0.549898413,0.077951658,0,0,1,,0,424,424,44,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.602905,1,,,,,,237,WORD,UN,33,glance,POSTER,m,0.602905,,,,,,0.549898413,0.077951658,0,0,1,,0,425,425,176,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.85315,1,,,,,,234,WORD,UN,33,poster,CLUMSY,m,0.85315,,,,,,0.549898413,0.077951658,0,0,1,,0,426,426,173,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,1.254065,1,,,,,,25,WORD,UN,16,sprint,DOMAIN,m,1.254065,,,,,,0.549898413,0.077951658,0,0,1,,0,427,427,204,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.58886,1,,,,,,26,WORD,UN,16,butler,SPRINT,m,0.58886,,,,,,0.549898413,0.077951658,0,0,1,,0,428,428,205,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.67886,1,,,,,,468,NW,UN,33,padifs,WICTOR,z,0.67886,,,,,,0.549898413,0.077951658,0,0,1,,0,429,429,407,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.70165,1,,,,,,2,WORD,UN,16,knight,BRIDGE,m,0.70165,,,,,,0.549898413,0.077951658,0,0,1,,0,430,430,181,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.85255,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,0.85255,,,,,,0.549898413,0.077951658,0,0,1,,0,431,431,158,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.873235,1,,,,,,68,WORD,"ID",33,fumble,FUMBLE,m,0.873235,,,,,,0.549898413,0.077951658,0,0,1,,0,432,432,7,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.59404,1,,,,,,164,WORD,"ID",16,market,MARKET,m,0.59404,,,,,,0.549898413,0.077951658,0,0,1,,0,433,433,103,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.618655,1,,,,,,241,NW,UN,16,unwert,SMENCO,z,0.618655,,,,,,0.549898413,0.077951658,0,0,1,,0,434,434,420,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.5875,1,,,,,,152,WORD,"ID",16,rocket,ROCKET,m,0.5875,,,,,,0.549898413,0.077951658,0,0,1,,0,435,435,91,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.71852,1,,,,,,246,NW,UN,16,blarge,PIATON,z,0.71852,,,,,,0.549898413,0.077951658,0,0,1,,0,436,436,425,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.63558,1,,,,,,415,NW,"ID",16,higsta,HIGSTA,z,0.63558,,,,,,0.549898413,0.077951658,0,0,1,,0,437,437,354,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.65918,1,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,0.65918,,,,,,0.549898413,0.077951658,0,0,1,,0,438,438,175,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.68945,1,,,,,,368,NW,"ID",16,hornal,HORNAL,z,0.68945,,,,,,0.549898413,0.077951658,0,0,1,,0,439,439,307,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.59363,1,,,,,,171,WORD,"ID",16,depart,DEPART,m,0.59363,,,,,,0.549898413,0.077951658,0,0,1,,0,440,440,110,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.58601,1,,,,,,79,WORD,"ID",33,theory,THEORY,m,0.58601,,,,,,0.549898413,0.077951658,0,0,1,,0,441,441,18,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.51937,1,,,,,,150,WORD,"ID",16,random,RANDOM,m,0.51937,,,,,,0.549898413,0.077951658,0,0,1,,0,442,442,89,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.61656,1,,,,,,247,NW,UN,16,strole,BLARGE,z,0.61656,,,,,,0.549898413,0.077951658,0,0,1,,0,443,443,426,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.80493,1,,,,,,29,WORD,UN,16,orient,SKETCH,m,0.80493,,,,,,0.549898413,0.077951658,0,0,1,,0,444,444,208,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.602225,1,,,,,,189,WORD,UN,33,backup,CENSOR,m,0.602225,,,,,,0.549898413,0.077951658,0,0,1,,0,445,445,128,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.795255,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,0.795255,,,,,,0.549898413,0.077951658,0,0,1,,0,446,446,123,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.64444,1,,,,,,138,WORD,"ID",16,melody,MELODY,m,0.64444,,,,,,0.549898413,0.077951658,0,0,1,,0,447,447,77,1,
